id,address
10891159,700 N WASHINGTON ST APT 807
10891193,2226 S GILPIN ST
10891194,2265 S WILLIAMS ST
10891195,2263 S WILLIAMS ST
10891196,2310 S FRANKLIN ST
10891201,5549 FLANDERS WAY
10891209,799 DAHLIA ST APT 303
10891367,1195 S ONEIDA ST APT A
10891380,3039 W 21ST AVE
10891400,3421 MARIPOSA ST
10891406,20340 E 47TH PL
10891416,1420 S IVY WAY
10891417,1190 S IVANHOE WAY
10891452,8060 E GIRARD AVE APT 619
10891776,2100 N HUMBOLDT ST APT 202
10891838,7242 E WESLEY AVE
10891848,2337 TREMONT PL
10891863,1140 N DOWNING ST APT 306
10891866,1050 N CORONA ST APT 117
10891869,1110 NEWPORT ST
10891887,2889 S ZURICH CT
10891922,221 S GARFIELD ST UNIT 108
10891951,1827 N GRANT ST UNIT 1003
10891976,2369 N GLENCOE ST
10930088,1441 N HUMBOLDT ST APT 407
10930092,1368 N DOWNING ST APT 7
11007015,5405 E BAILS DR
11007035,2500 S YORK ST APT 211
11007039,3541 OLIVE ST
11007043,3331 N MONROE ST
11007061,799 TENNYSON ST
11014192,3638 N WILLIAMS ST
11014200,4984 PEARL ST
11014208,1175 SYRACUSE ST
11014210,1225 S ONEIDA ST APT 218
11014213,5075 TITAN CT
11032735,4820 TEJON ST
11032752,2558 S TENNYSON WAY
11032763,3545 W CUSTER PL
11034375,4436 TENNYSON ST UNIT 2
11034378,2320 S UNIVERSITY BLVD APT 101
11034380,2401 S GAYLORD ST APT 304
11034381,2500 S YORK ST APT 301
11034388,2500 S YORK ST APT 305
11034394,1313 N WILLIAMS ST APT 606
11034399,349 S LOGAN ST
11034402,591 S PENNSYLVANIA ST
11072961,2297 S LOWELL BLVD
11072977,15751 E 51ST AVE
11072980,1056 N MARION ST APT 304
11072985,446 KING ST
11073002,4914 FREEPORT WAY
11078971,4395 GENOA ST
11080636,1080 S ADAMS ST
11080643,1140 S MILWAUKEE ST
11080653,8555 FAIRMOUNT DR APT G102
11080670,4700 W MEXICO AVE
11080676,3641 N JOSEPHINE ST
11080688,2926 NEWPORT ST
11080695,1704 S GILPIN ST
11080704,790 N WASHINGTON ST APT 809
11080714,3228 N MADISON ST
11080729,383 N CLARKSON ST
11080730,555 N LOGAN ST
11080737,221 S GROVE ST
11088541,1885 S QUEBEC WAY APT G103
11089605,231 S ELIOT ST
11095084,147 N SHERMAN ST
11186291,45 S GARFIELD ST
11194256,236 S ELIOT ST
11194261,1951 W PACIFIC PL
11194267,3625 FAIRFAX ST
11194272,3046 N HIGH ST
11194276,4685 GIBRALTAR ST
11194292,4354 LISBON ST
11194310,3762 N GILPIN ST
11194312,20382 E 44TH AVE
11194316,60 COLORADO BLVD
11196546,7544 E 4TH AVE APT 304
11196548,200 POPLAR ST UNIT G
11196553,190 ROSLYN ST STE 805
11196554,120 POPLAR ST UNIT E
11196569,1830 S ZUNI ST
11196586,1512 LARIMER ST APT 4
11196588,1625 LARIMER ST APT 2804
11196591,1350 LAWRENCE ST APT 3D
11196594,1020 15TH ST APT 35F
11196605,1139 COOK ST
11196606,1355 SAINT PAUL ST
11196610,1221 COOK ST
11196615,4400 S QUEBEC ST APT X107
11196622,4400 S QUEBEC ST APT R201
11196623,4400 S QUEBEC ST APT S106
11196626,4400 S QUEBEC ST APT P205
11196630,9065 E OXFORD DR
11196633,790 N WASHINGTON ST APT 904
11196636,1029 E 8TH AVE APT 403
11196639,5185 ENID WAY
11196648,1005 29TH ST
11196650,1245 RACE ST APT 306
11196659,125 W MAPLE AVE
11196661,201 HARRISON ST
11196669,1 BELLAIRE ST
11196682,1470 S QUEBEC WAY APT 241
11196687,1470 S QUEBEC WAY APT 161
11196695,1100 EUDORA ST
11217052,1569 S DECATUR ST
11250504,3647 LIPAN ST
11253598,1243 GAYLORD ST APT 103
11253644,3663 S SHERIDAN BLVD APT C4
11253646,3663 S SHERIDAN BLVD APT I13
11253748,789 N CLARKSON ST # 5
11253750,943 N EMERSON ST APT 1
11253753,1008 N CORONA ST APT 403
11253760,3831 OSCEOLA ST
11253762,4017 OSCEOLA ST
11258958,920 33RD ST
11309641,1447 WINONA CT
11313869,2843 N RACE ST
11316630,3415 W ALAMEDA AVE
11317040,7540 E COLFAX AVE
11317044,4312 KIRK CT
11317045,3040 N HIGH ST
11317048,1232 STUART ST
11325045,1890 S PASEO WAY
11325055,2258 W 35TH AVE
11325063,972 N DOWNING ST
11325064,738 N CORONA ST APT B
11421729,1581 S UMATILLA ST
11432139,1266 KALAMATH ST
11432142,1350 JOSEPHINE ST APT 510
11438005,1365 COLUMBINE ST APT 304
11535053,2201 S HOLLY ST APT 1
11535054,2325 S LINDEN CT UNIT 303
11573749,14802 E ELK PL
11573814,1454 JERSEY ST APT 203
11573822,2630 BRUCE RANDOLPH AVE
11573869,4641 ENID WAY
11586391,808 S GRANT ST
11586392,416 E KENTUCKY AVE
11586396,312 S HIGH ST
11586398,450 S VINE ST
11586419,1341 IVY ST
11586423,2826 S GLENCOE ST
11586425,2765 S GLENCOE ST
11586426,3001 S FOREST ST
11586427,5210 E DARTMOUTH AVE
11586431,2749 S GLENCOE ST
11586476,4246 UMATILLA ST
11586478,3347 WYANDOT ST
11586483,3343 WYANDOT ST
11586504,3961 UTICA ST
11586525,2058 N CLARKSON ST
11586531,1024 S LEYDEN ST
11586540,1646 N FRANKLIN ST
11586544,1666 RACE ST
11586545,1547 N HIGH ST
11586561,3823 IRVING ST
11586570,1401 FILLMORE ST APT 5
11586580,1226 S MONACO STREET PKWY # 302
11586598,1630 KING ST
11586616,85 UINTA WAY UNIT 106
11586619,8105 E 11TH AVE UNIT 3F
11586620,7700 E ACADEMY BLVD UNIT 105
11586626,5525 KITTREDGE ST
11586628,5558 KITTREDGE ST
11586642,19929 RANDOLPH PL
11586644,19989 RANDOLPH PL
11586654,5548 FLANDERS WAY
11586677,958 S EMERSON ST
11586711,2220 W 31ST AVE
11586716,2250 W 34TH AVE
11586729,3069 S CLERMONT DR
11586730,2986 S FAIRFAX ST
11586734,2934 CALIFORNIA ST
11586740,992 S FRANKLIN ST
11586774,817 S PENNSYLVANIA ST
11586785,3935 W 26TH AVE
11586787,2425 N RALEIGH ST
11586798,1680 S FILLMORE ST
11595718,336 N GRANT ST APT 101
11595720,77 N CLARKSON ST
11610991,1711 S DECATUR ST
11611001,5512 SALEM ST
11611009,1560 SPRUCE ST
11612592,5552 ABILENE ST
11612597,398 S RALEIGH ST
11612605,556 WOLFF ST
11612613,175 S PERRY ST
11612618,4401 W BAYAUD AVE
11612625,958 S JASMINE ST
11612631,4438 LINCOLN ST
11612647,5194 SAINT PAUL ST
11612669,363 S QUITMAN ST
11612671,19632 E 42ND AVE
11612676,1335 ROSEMARY ST
11612680,3111 W 38TH AVE
11612684,1130 N PENNSYLVANIA ST APT 207
11612692,2801 W 3RD AVE
11612701,1930 VERBENA ST
11612712,2221 NIAGARA ST
11612717,2260 W EXPOSITION AVE
11612722,3449 W OHIO AVE
11612725,8802 E 24TH PL UNIT 104
11613345,925 N LINCOLN ST APT 4B
11632091,1863 S SHERMAN ST
11632128,1341 NIAGARA ST
11637676,5955 E 10TH AVE APT 510
11637686,8500 E JEFFERSON AVE APT 9B
11637687,8500 E JEFFERSON AVE APT 19C
11637707,1610 LITTLE RAVEN ST UNIT 311
11637711,1401 DELGANY ST UNIT 403
11637723,1346 N DOWNING ST
11637725,1320 E 12TH AVE
11637728,1315 N MARION ST
11637737,601 W 11TH AVE APT 210
11637747,601 W 11TH AVE APT 808
11637748,601 W 11TH AVE APT 418
11637751,2800 S UNIVERSITY BLVD UNIT 186
11637755,2800 S UNIVERSITY BLVD UNIT 178
11637779,2610 POPLAR ST
11637785,3247 W HAYWARD PL
11637795,2960 WILLOW ST
11637828,736 N OGDEN ST
11637850,21029 E 55TH AVE
11637852,21041 LACKLAND PL
11637865,12963 E ELGIN PL
11637870,1275 N CLARKSON ST APT 1
11637877,1111 ASH ST APT 803
11637881,1243 N WASHINGTON ST APT 101
11637888,505 24TH ST # 304
11637901,755 S CLAYTON ST
11637915,8655 W BERRY AVE APT 204
11637917,5427 S DOVER ST UNIT 202
11637946,1580 S GARFIELD ST
11637948,7777 E 23RD AVE UNIT 105
11637955,7777 E 23RD AVE UNIT 601
11652408,2155 S HAZEL CT
11652417,1815 E 37TH AVE
11652431,3114 W GILL PL
11652434,460 UTICA ST
11652442,4240 QUITMAN ST
11662709,3039 W 23RD AVE
11662736,4825 S AMMONS ST APT 101
11662737,4850 S AMMONS ST UNIT 921
11662815,20017 MARCH DR
11662817,5552 GENOA ST
11662821,1249 S MONACO STREET PKWY
11662825,5255 MEMPHIS ST UNIT 1123
11662828,5255 MEMPHIS ST UNIT 821
11662830,5255 MEMPHIS ST UNIT 1115
11662834,5255 MEMPHIS ST UNIT 1204
11662835,5255 MEMPHIS ST UNIT 1208
11662839,1167 N LOGAN ST APT 7
11662840,215 E 11TH AVE APT C2
11662846,6455 E BATES AVE APT 3-203
11662847,2841 S LOCUST ST
11662850,277 N BROADWAY APT 201
11671974,740 N PEARL ST APT 205
11686513,9725 E HARVARD AVE APT 317
11694072,465 MEADE ST
11695061,9005 E LEHIGH AVE APT 4
11695072,1901 WABASH ST
11700401,1235 E 18TH AVE
11700402,1733 E 22ND AVE APT 3
11700403,2100 N FRANKLIN ST APT 8
11700404,2100 N FRANKLIN ST # 14
11700407,2100 N FRANKLIN ST # 16
11700409,2100 N FRANKLIN ST APT 9
11700450,8112 E FAIRMOUNT DR
11700521,1135 S COOK ST
11700657,20352 E 40TH PL
11700707,2855 N MONACO STREET PKWY
11704583,9195 E LEHIGH AVE APT 162
11704584,9161 E MANSFIELD AVE
11704586,9105 E LEHIGH AVE APT 108
11704598,1720 LOWELL BLVD
11704605,1543 ELM ST
11704606,777 FOREST ST
11704608,783 FOREST ST
11746794,300 W 11TH AVE UNIT 8C
11876178,35 S CLARKSON ST
11907524,9725 E HARVARD AVE APT 375
11918019,7601 MONTVIEW BLVD
11922996,909 MEADE ST
11923013,820 KING ST
11928036,1449 JOSEPHINE ST
11928075,541 MONROE ST UNIT B
11928077,167 MONROE ST
11928091,1735 N OGDEN ST UNIT 203
11928093,1631 N EMERSON ST APT 115
11928111,1465 S PEARL ST APT 4
11928113,2278 S SHERMAN ST
11928125,5180 ELIOT ST
11928126,15 S NEWTON ST
11928136,900 KRAMERIA ST
11928143,624 S WILLIAMS ST
11928155,3635 E HARVARD AVE
11950964,3023 N HUMBOLDT ST
11950984,2230 S LINLEY CT
11950989,3735 N HIGH ST
11950993,1218 E 23RD AVE
11951617,1100 S WOLFF ST
11952142,9700 E ILIFF AVE APT K142
11961734,3725 N FRANKLIN ST
11968130,2860 N HUMBOLDT ST
11968146,2837 W 25TH AVE
11968157,4527 W 33RD AVE
11968163,4523 W 36TH PL
11968166,1885 S QUEBEC WAY APT C25
12005449,875 S SHOSHONE ST
12005472,2685 S BANNOCK ST
12005477,595 GARFIELD ST
12024004,1687 S ZENOBIA WAY
12024692,2552 W 23RD AVE
12024696,2715 BLAKE ST APT 201
12024697,3149 BLAKE ST APT 101
12024733,2594 S CHEROKEE ST
12024738,2435 S SHERMAN ST
12024745,422 COOK ST
12087294,104 STUART ST
12087305,2451 W CEDAR AVE
12087325,3685 JASMINE ST
12087331,4726 SHERMAN ST
12087355,3315 W EVANS AVE
12087371,5548 ESPANA CT
12087414,4100 ALBION ST UNIT 110
12128945,1449 WYNKOOP ST APT 402
12128949,1435 WAZEE ST APT 503
12128968,1727 N PEARL ST APT 303
12128987,3024 S FAIRFAX ST
12128992,4400 S QUEBEC ST APT H104
12129004,665 S CLAY ST
12129017,3478 S FOREST ST
12129028,3930 W 38TH AVE
12129050,5494 MALAYA ST
12129060,5826 BISCAY ST
12129071,2119 LARIMER ST # 2
12129075,720 16TH ST APT 418
12129177,5995 W HAMPDEN AVE UNIT E18
12129180,5995 W HAMPDEN AVE UNIT A24
12138521,2625 E 12TH AVE
12138556,12300 E 54TH AVENUE DR
12149333,922 W 4TH AVE
12274874,2429 S CHEROKEE ST
12456647,5112 CHANDLER WAY
12456652,3750 DELGANY ST
12456662,9255 E LEHIGH AVE APT 224
12456672,450 S BRYANT ST
12460173,2582 S VINE ST
12460300,9079 E OXFORD DR
12460302,4092 S YOSEMITE ST
12460304,9145 E OXFORD DR
12460311,2101 S EMERSON ST
12460334,1720 WYNKOOP ST APT 314
12460335,1801 WYNKOOP ST APT 314
12460338,1863 WAZEE ST APT 1B
12460339,1801 WYNKOOP ST APT 216
12460342,1732 WAZEE ST STE 205
12460345,1720 WYNKOOP ST APT 410
12460356,1746 S LOGAN ST
12460365,1527 S WASHINGTON ST
12460374,4063 S ROSEMARY WAY
12460381,7355 E QUINCY AVE APT 304
12460384,7250 EASTMOOR DR APT 106
12460387,463 S CLARKSON ST
12460409,3710 ZUNI ST
12779990,5347 VAUGHN ST
12780006,4665 W 6TH AVE APT 16
12780010,4344 SHERIDAN BLVD
12780024,4475 EAGLE ST
12780028,1596 S LINCOLN ST
12780033,1520 KING ST
12780052,14770 E 43RD AVE
12780065,4502 CORNISH WAY
12780077,3234 N COOK ST
12780079,6504 E ASBURY AVE
12780083,5001 W WYOMING PL
12780084,218 IRVING ST
12781524,3416 LAWRENCE ST
12802150,2629 JASMINE ST
12803315,8092 E 8TH PL
12803334,290 W 12TH AVE UNIT 201
12803354,3247 W 19TH AVE
12803357,4533 YATES ST
12803359,705 S ALTON WAY UNIT 11C
12803360,650 S ALTON WAY APT 10B
12803361,9155 E CENTER AVE APT 12D
12803390,2647 S OSCEOLA ST
12803438,5547 HIMALAYA RD
12803453,1370 S VRAIN WAY
12803456,2820 NEWPORT ST
12808472,720 16TH ST APT 209
12808482,817 EUDORA ST
12831107,5770 E WARREN AVE APT 206
12831610,13063 ELMENDORF PL
12831613,3311 BRYANT ST
12831634,2511 17TH ST
12831992,1474 PERRY ST
12839408,1298 S PERRY ST
12839409,3011 DEXTER ST
12839416,1279 S RARITAN ST
12841920,3033 S ONEIDA ST
12841924,3176 S NEWPORT ST
12847164,1532 N HIGH ST APT 2
12847203,1405 YATES ST
12847228,1950 N LOGAN ST APT 613
12847233,475 W 12TH AVE UNIT 4E
12854183,5425 E BAYAUD AVE
12858726,5133 W DAKOTA AVE
12865514,650 S ALTON WAY APT 4C
12900204,3939 VRAIN ST
12901518,460 S MARION PKWY APT 1451
12901526,480 S MARION PKWY APT 303
12901528,460 S MARION PKWY APT 2002
12901991,1475 LOCUST ST
12905225,3073 W CENTER AVE APT C
12910343,1227 E 18TH AVE # 4
12961581,477 S DOWNING ST
12965776,175 S DECATUR ST
12965788,1420 LITTLE RAVEN ST UNIT B
12969787,930 ACOMA ST UNIT 112
12969793,68 N LINCOLN ST
12984507,778 MARIPOSA ST
12984510,5131 JASPER ST
12984520,4842 STEELE ST
12984523,1355 OSCEOLA ST
12984525,3660 FAIRFAX ST
12984528,919 PERRY ST # 3
12984540,4840 W MEXICO AVE
12984558,2449 S UTICA ST
12984561,3010 N RACE ST
12984574,1685 S VALLEJO ST
12984577,1434 PERRY ST
12984581,1133 S RARITAN ST
12984582,437 S GRANT ST
12984608,21503 E 43RD AVE
12985766,1727 N PEARL ST APT 104
12995260,3054 W 39TH AVE
12995268,1000 E 1ST AVE APT 408
12995284,20303 E 44TH AVE
12995297,3914 OSAGE ST
12995324,751 S GAYLORD ST
12995335,4600 E ASBURY CIR APT 307
12995337,4600 E ASBURY CIR APT 504
12995349,1400 XANTHIA ST
12995369,4992 S FIELD CT
12995373,5766 BISCAY ST
12995426,2708 STOUT ST APT A
12995455,1069 MONROE ST
13001547,2932 W 37TH AVE
13023912,1313 S CLARKSON ST APT 204
13062250,4782 ALTURA ST
13062251,15 S BRYANT ST
13062252,2741 DECATUR ST
13067019,1830 S COOK ST
13067026,2845 ONEIDA ST
13067036,15155 E 50TH AVE
13067046,4885 W 11TH AVE
13086086,1045 N CLARKSON ST APT 105
13095223,2888 W ELLSWORTH AVE
13095225,930 ACOMA ST UNIT 203
13095230,5845 CLEAR CREEK DR
13095236,1711 S MADISON ST
13095242,250 PERRY ST
13095243,417 S LOWELL BLVD
13095247,700 UTICA ST
13095251,2172 S HARLAN ST
13095257,3670 ONEIDA ST
13095259,2683 S MEADE ST
13095269,2595 W HILLSIDE AVE
13095279,1670 S SHOSHONE ST
13095291,13162 RANDOLPH PL
13095295,763 NEWTON ST
13095298,1259 STUART ST
13104798,2753 BRYANT ST
13104806,505 N LOGAN ST APT 14
13104813,1091 S MADISON ST
13104818,480 S RACE ST
13104828,1212 SPRUCE ST
13104832,1036 E 24TH AVE
13104841,3365 S BELLAIRE ST
13104852,156 S LINCOLN ST
13104855,478 N LOGAN ST
13104861,1856 S MONROE ST
13104866,1663 S GARFIELD ST
13104873,7703 E 25TH AVE
13104883,3200 W 23RD AVE
13104898,4206 STUART ST
13104902,3231 N MONACO STREET PKWY
13104931,3079 S GALENA CT
13104933,3117 S EMPORIA CT
13104938,7606 E SEVERN PL
13104951,20420 KELLY PL
13104973,2663 S QUITMAN ST
13106497,1233 N OGDEN ST APT 509
13106501,1390 N EMERSON ST APT 502
13106524,8335 FAIRMOUNT DR UNIT 5-206
13106526,8225 FAIRMOUNT DR # 103
13106536,1401 WEWATTA ST UNIT 510
13114518,9725 E HARVARD AVE APT 373
13115847,55 W ALAMEDA AVE
13159718,2272 S DELAWARE ST
13186679,1360 TRENTON ST
13186681,2459 W 33RD AVE
13186687,1911 W CHAFFEE PL
13186701,5255 MEMPHIS ST UNIT 810
13186702,558 N WASHINGTON ST APT 304
13186707,128 S JULIAN ST
13186716,4654 FLANDERS WAY
13186729,360 S JERSEY ST
13186734,4720 LINCOLN ST
13186739,4609 W TENNESSEE AVE
13186750,3517 N GAYLORD ST
13186751,14407 E 47TH AVE
13186752,908-912 NEWTON ST
13186759,4643 DURHAM CT
13194537,1616 14TH ST APT 2D
13194546,1450 N HIGH ST APT 11
13194556,71 GALAPAGO ST
13194557,2505 S JULIAN ST
13194574,400 S JERSEY ST
13194592,6468 E MISSISSIPPI AVE
13202849,4801 E 9TH AVE APT 707S
13221969,948 S MEADE ST
13221971,3163 W ADA PL
13234956,18909 E 58TH AVE
13234985,1101 N EMERSON ST
13234988,7665 E EASTMAN AVE APT C101
13234992,7665 E EASTMAN AVE APT C201
13235000,2100 16TH ST UNIT 600
13235006,2000 LITTLE RAVEN ST UNIT 402
13241327,2143 S GRANT ST
13259811,515 S PECOS ST
16274758,2955 INCA ST UNIT 2B
16274784,3360 DEXTER ST
16274785,3320 DEXTER ST
16274796,5121 PERTH ST
16274801,5120 PERTH ST
16274802,5122 PERTH ST
16274804,845 S VINE ST
16274806,733 S GAYLORD ST
16274810,1047 S WILLIAMS ST
16274815,1017 S WILLIAMS ST
16274824,3225 N MARION ST
16274826,3209 N MARION ST
16274830,1326 LIPAN ST
16274836,1331 LIPAN ST
16274847,758 S KRAMERIA ST
16274850,726 S KRAMERIA ST
16274860,2301 S LINLEY CT
16274861,2325 S LINLEY CT
16274867,20744 MITCHELL PL
16274868,2301 S WILLIAMS ST
16274870,2080 S JOSEPHINE ST UNIT 2
16274873,2364 S RACE ST
16274877,2360 S HIGH ST
16274878,2358 S HIGH ST
16274890,1660 S FILLMORE ST
16274903,725 JULIAN ST
16274904,729 JULIAN ST
16274909,702 JULIAN ST
16274911,15620 E 53RD AVE
16274932,1205 S MONACO STREET PKWY
16274934,1209 S MONACO STREET PKWY
16274935,1211 S MONACO STREET PKWY
16274937,1217 S MONACO STREET PKWY
16274938,1221 S MONACO STREET PKWY
16274941,565 S CLAY ST
16274951,5505 RACINE ST
16274953,2680 W 1ST AVE
16274954,2698 W 1ST AVE
16274956,2691 W 1ST AVE
16274968,5192 URSULA WAY
16274974,5193 URSULA WAY
16274976,2881 QUEBEC ST
16274979,2855 QUEBEC ST
16274980,2894 POPLAR ST
16274984,3830 STUART ST
16274990,3761 PERRY ST
16275002,3034 LEYDEN ST
16808960,1445 YOSEMITE ST APT 20
16809011,7755 E QUINCY AVE # 101A2
16825239,3467 W DAKOTA AVE
16833923,131 N SHERMAN ST
16833924,1400 S WOLFF ST
16833929,8350 E 29TH AVE
16833937,4771 GRANBY WAY
16833954,8335 FAIRMOUNT DR UNIT 1-203
16833956,8335 FAIRMOUNT DR UNIT 1-201
16833958,8335 FAIRMOUNT DR UNIT 1-107
16833974,21376 E 40TH PL
16865169,18967 E 51ST PL
16865415,8481 W UNION AVE APT 7-203
16865416,8481 W UNION AVE APT 7-104
16865419,8481 W UNION AVE APT 7-101
16865430,1048 MARIPOSA ST
16865432,841 LIPAN ST
16865433,867 LIPAN ST
16919749,2660 S KING ST
16919750,4140 LIPAN ST
16919758,2711 WELTON ST APT 206
16919765,2489 S ZURICH CT
16919774,958 S VRAIN ST
16919776,937 S VRAIN ST
16919777,933 S VRAIN ST
16919787,1233 S CHEROKEE ST
16919789,1490 S SANTA FE DR
16919790,501 W FLORIDA AVE
16919794,19595 ROBINS DR
16919809,3891 W KENYON AVE
16926670,3073 W CENTER AVE APT B
16927105,3431 N COLUMBINE ST
16931362,5451 DILLON ST
16931365,5452 DILLON ST
16931383,2370 S QUITMAN ST
16931384,2431 S QUITMAN ST
16931385,2351 S QUITMAN ST
16931409,730 17TH ST # 3F
16931410,730 17TH ST # 7K
16978989,2825 NEWPORT ST
16979094,4672 YORK ST
16979095,4680 YORK ST
16979150,1801 WYNKOOP ST APT 508
16979154,1616 14TH ST APT 1B
16979160,1616 14TH ST APT 2B
16979272,2929 W FLOYD AVE APT 110
16979273,2929 W FLOYD AVE APT 109
16979280,3300 W FLORIDA AVE APT 12
16979372,1123 N SHERMAN ST APT 15
16979388,3307 S MONACO PKWY APT B
16979412,5141 CROWN BLVD
16979413,5146 CROWN BLVD
16979415,5135 CROWN BLVD
16980622,2880 S LOCUST ST APT S207
16980623,2880 S LOCUST ST APT S205
16981896,1225 S ONEIDA ST APT 186
16981913,5007 TUCSON WAY
16981915,12875 E 50TH AVE
16981927,677 VRAIN ST APT 13
16981978,9255 E LEHIGH AVE APT 193
16981979,9255 E LEHIGH AVE APT 194
16981980,9255 E LEHIGH AVE APT 195
16981981,9255 E LEHIGH AVE APT 196
16981982,9255 E LEHIGH AVE APT 198
16981984,9255 E LEHIGH AVE APT 200
16981985,9255 E LEHIGH AVE APT 201
16981986,9255 E LEHIGH AVE APT 202
16981987,9255 E LEHIGH AVE APT 203
16982051,1951 S DOWNING ST
16982082,5143 BILLINGS ST
16982085,5144 BILLINGS ST
16994704,4899 S DUDLEY ST UNIT A8
16994705,4899 S DUDLEY ST UNIT A9
16995449,789 N CLARKSON ST APT 206
16995450,789 N CLARKSON ST APT 302
16995648,1450 ALBION ST APT 306
16995655,1450 ALBION ST APT 204
16998986,1430 RACE ST
16998991,1922 E 14TH AVE
17002426,993 S EMERSON ST
17002430,2701 W MISSISSIPPI AVE
17002432,2699 W MISSISSIPPI AVE
17002433,2730 W MISSISSIPPI AVE APT 7
17002436,2730 W MISSISSIPPI AVE APT 10
17002460,4230 LOWELL BLVD
17002462,4220 LOWELL BLVD
17005193,4357 JOSEPHINE ST APT A
17005194,4357 JOSEPHINE ST APT B
17005199,4424 ELIZABETH ST APT B
17005200,4424 ELIZABETH ST APT A
17005233,3220 PONTIAC ST
17005235,3214 PONTIAC ST
17005273,6700 W DORADO DR UNIT 1
17021638,741 QUITMAN ST
17021664,7170 E PRINCETON AVE APT 5
17022048,4901 S WADSWORTH BLVD UNIT 4
17033013,4150 SHERIDAN BLVD
17033023,1888 S JACKSON ST APT 605
17033025,2500 S YORK ST APT 216
17033032,2500 S YORK ST APT 114
17033035,1085 N LAFAYETTE ST APT 504
17033048,9222 E LEHIGH AVE
17033049,9226 E LEHIGH AVE
17033050,9220 E LEHIGH AVE
17033054,9216 E LEHIGH AVE
17037135,19899 E 41ST AVE
17037138,235 S GRANT ST
17037139,239 S GRANT ST
17037144,5166 W COLGATE PL
17037155,1569 HOOKER ST
17037161,14920 E 55TH AVE
17037880,3055 N CLAYTON ST
17044233,15002 E ELK PL
17044259,1760 ROSLYN ST
17044271,18868 E 52ND AVE
17051821,364 S JERSEY ST
17056174,1950 N CLARKSON ST
17056185,4432 LINCOLN ST
17056189,5547 JERICHO ST
17056197,1833 N WILLIAMS ST APT 302
17056200,4494 DELAWARE ST
17056209,718 N GRANT ST APT 10
17057546,1208 S PENNSYLVANIA ST
17057559,2530 W 23RD AVE
17057630,4674 SHERMAN ST
17057638,1744 JULIAN ST
17062447,325 PERRY ST
17062450,316 PERRY ST
17062458,2840 S YATES ST
17062483,1920 S PATTON CT
17062489,1693 S ELM ST
17062494,111 HARRISON ST
17062495,155 COLORADO BLVD
17062500,75 HARRISON ST
17062504,4760 WILLIAMS ST
17062510,3683 DEXTER ST
17062512,1632 MONROE ST
17062517,1445 SAINT PAUL ST
17062521,1440 SAINT PAUL ST
17062532,2311 S QUITMAN ST
17062545,1642 XANTHIA ST
17062575,3938 W CHENANGO AVE
17062581,1960 N CLARKSON ST
17062603,3600 W WALSH PL
17062608,4563 AUCKLAND CT
17062620,4422 LINCOLN ST
17062627,1465 COOK ST
17062630,1460 COOK ST
17062631,3415 COLFAX B PL
17062636,5543 JERICHO ST
17062640,5538 JERICHO ST
17062655,5125 GRAY ST
17062666,2695 OSCEOLA ST
17062670,2661 OSCEOLA ST
17062673,3746 DELGANY ST
17062674,3742 DELGANY ST
17062675,3738 DELGANY ST
17062676,3720 DELGANY ST
17062679,3702 DELGANY ST
17062680,3746 BRIGHTON BLVD
17062690,19360 E 40TH PL
17071587,19993 E 49TH AVE
17071597,2650 KEARNEY ST
17071610,520 N EMERSON ST
17071615,3621 N MADISON ST
17071618,3626 N MADISON ST
17071656,2222 LOWELL BLVD
17071660,2228 LOWELL BLVD
17071662,2234 LOWELL BLVD
17071789,985 S JERSEY ST
17071790,955 S JERSEY ST
17071846,2160 PONTIAC ST
17080758,4641 W 26TH AVE
17080769,535 S CANOSA CT
17080775,540 S CANOSA CT
17452951,429 ADAMS ST
17462726,249 S CANOSA CT
17462727,247 S CANOSA CT
17462728,245 S CANOSA CT
17462729,345 S ELIOT ST
17462730,501 S ELIOT ST
17463051,4326 DEL RIO CT
17468694,1241 S JULIAN ST
17468700,4623 LINCOLN ST
17468735,7665 E QUINCY AVE APT 206
17468736,3764 N GILPIN ST
17492728,5442 XANADU ST
17492732,5342 XANADU ST
17492742,4591 FRANKFORT WAY
17492805,825 S YATES ST
17492838,1536 TRENTON ST
17492840,7901 E COLFAX AVE
17492842,1511 TRENTON ST
17492843,7929 E COLFAX AVE
17492856,3601 NIAGARA ST
17492979,972 S MEADE ST
17493000,1879 S MADISON ST
17493036,4339 W 33RD AVE
17493074,714 E 18TH AVE
17493101,3035 S CLERMONT DR
17493104,3015 S CLERMONT DR
17493146,8811 E HAMPDEN AVE
17493147,8821 E HAMPDEN AVE
17493148,8800 E HAMPDEN AVE
17493149,8810 E HAMPDEN AVE
17493152,8751 E HAMPDEN AVE STE A1
17493153,8751 E HAMPDEN AVE STE A2
17493164,380 S OSCEOLA ST
17493165,379 S OSCEOLA ST
17493215,1353 S UMATILLA ST
17493217,5440 PERTH ST
17493226,1260 YORK ST APT 109
17493268,4318 LISBON ST
17493285,812 WOLFF ST
17493493,3361 S MAGNOLIA ST
18649603,501 S STUART ST
18649608,2237 EUDORA ST
18649610,1245 YATES ST
18649617,3818 W 14TH AVE
18649620,734 INCA ST
18649650,631 E 49TH AVE
18649658,1445 YOSEMITE ST APT 17
18649675,19155 E 39TH AVE
18668587,4974 URSULA ST
18669447,1164 VERBENA ST
18669449,1160 VERBENA ST
18683615,7395 E EASTMAN AVE APT L108
18683616,7395 E EASTMAN AVE APT L110
